날짜,북컨물동량,남컨물동량,서컨물동량,남해2지선_가락IC-서부산TG,남해2지선_서부산IC-가락IC,남해선(순천-부산)_김해JC-동김해IC,남해선(순천-부산)_북부산TG-김해JC,중앙선_대감JC-대동IC,중앙선_대동IC-초정IC,부산신항선_남진례IC-대청IC,부산신항선_대청IC-진해IC,부산신항선_진례JC-남진례IC,부산신항선_진해IC-남문대교
2025-10-18,6811.0,,835.0,2210.91,3006.78,0.0,0.0,3513.32,0.0,6609.0,9704.0,,2487.0
2025-10-19,10421.0,6042.0,1867.0,1267.49,1679.22,0.0,0.0,1623.59,0.0,4609.0,7124.0,,1105.0
2025-10-20,7008.0,,1376.0,4389.26,6087.19,0.0,0.0,9169.98,0.0,11844.0,16211.0,,7150.0
2025-10-21,4007.0,,429.0,4134.02,6210.47,0.0,0.0,9768.0,0.0,12476.0,17082.0,,7637.0
2025-10-22,8077.0,,1867.0,4247.38,5935.8,0.0,0.0,9370.06,0.0,12457.0,16970.0,,7698.0
2025-10-23,9633.0,8741.0,2049.0,4319.93,6163.97,0.0,0.0,9375.44,0.0,12510.0,16708.0,,7246.0
2025-10-24,9472.0,,1457.0,4335.12,5771.34,0.0,0.0,9145.34,0.0,12680.0,17125.0,,7040.0
2025-10-25,3501.0,7093.0,2598.0,2560.37,3117.14,0.0,0.0,3857.0,0.0,7078.0,10309.0,,2383.0
2025-10-26,9577.0,,2441.0,1253.69,1586.53,0.0,0.0,1779.23,0.0,5137.0,7576.0,,1167.0
2025-10-27,12982.0,,575.0,4136.95,5730.15,0.0,0.0,9144.63,0.0,12055.0,16265.0,,6678.0
2025-10-28,,,1045.0,4219.24,5490.34,,,9752.78,,11771.0,16276.0,,6743.0
2025-10-29,9267.0,8268.0,3243.0,4168.78,5977.22,0.0,0.0,9681.89,0.0,12030.0,16487.0,,7076.0
2025-10-30,12340.0,,1941.0,4148.48,6042.04,0.0,0.0,9763.74,0.0,11972.0,16258.0,,6881.0
2025-10-31,9590.0,,3274.0,4312.72,6097.01,0.0,0.0,9161.97,0.0,12136.0,16427.0,,6645.0
2025-11-01,8710.0,9313.0,2600.0,8813.93,11036.27,0.0,0.0,3546.61,0.0,6887.0,10107.0,,1909.0
2025-11-02,4038.0,,975.0,7640.09,9499.41,0.0,0.0,1559.07,0.0,4926.0,7469.0,,945.0
2025-11-03,7197.0,,945.0,15160.88,21343.76,0.0,0.0,8924.62,0.0,11261.0,15549.0,,6141.0
2025-11-04,4998.0,,2167.0,14358.85,20418.11,0.0,0.0,9538.01,0.0,11441.0,15749.0,,6134.0
2025-11-05,9198.0,2650.0,2588.0,13797.18,19534.98,0.0,0.0,9331.38,0.0,11716.0,16127.0,,6498.0
2025-11-06,18620.0,4823.0,1845.0,14088.35,19911.52,0.0,0.0,9519.03,0.0,11732.0,16189.0,,6671.0
2025-11-07,4991.0,,2519.0,13426.35,18543.12,0.0,0.0,9173.58,0.0,11919.0,16320.0,,6396.0
2025-11-08,7249.0,7353.0,4320.0,9244.88,11883.44,0.0,0.0,3411.63,0.0,6695.0,9755.0,,1939.0
2025-11-09,7130.0,,1385.0,7359.7,8918.94,0.0,0.0,1482.73,0.0,5019.0,7368.0,,1025.0
2025-11-10,6384.0,,566.0,15010.67,19558.17,,,8466.38,,11707.0,16127.0,,6577.0
2025-11-11,8853.0,,537.0,14533.44,20912.36,0.0,0.0,9235.22,0.0,11963.0,16282.0,,6607.0
2025-11-12,7676.0,7998.0,1335.0,13782.68,20358.26,0.0,0.0,9572.56,0.0,11944.0,16277.0,,6782.0
2025-11-13,4983.0,5850.0,3076.0,14424.73,21085.64,0.0,0.0,9417.16,0.0,12166.0,16585.0,,7114.0
2025-11-14,6979.0,,194.0,12773.76,17832.9,0.0,0.0,9137.2,0.0,12147.0,16495.0,,6467.0
2025-11-15,9644.0,5020.0,1724.0,8443.88,9980.02,,,3614.61,,6879.0,10041.0,,1973.0
2025-11-16,12655.0,6526.0,2533.0,8030.74,8907.61,,,1473.2,,5020.0,7550.0,,1036.0
2025-11-17,6384.0,,832.0,15723.11,21565.53,0.0,0.0,8891.12,0.0,11574.0,15717.0,,6465.0
2025-11-18,6236.0,,532.0,14833.44,21381.63,0.0,0.0,9678.34,4179.37,11988.0,16387.0,,6822.0
2025-11-19,11270.0,7377.0,1696.0,13933.74,20349.64,0.0,0.0,9429.95,6496.99,12142.0,16395.0,,6761.0
2025-11-20,7960.0,7213.0,1689.0,14427.25,20759.87,0.0,0.0,9560.75,6771.38,12398.0,16815.0,,7287.0
2025-11-21,,,3085.0,13512.06,19245.65,0.0,0.0,9100.41,6396.78,12315.0,16662.0,,6743.0
2025-11-22,6710.0,7027.0,2796.0,9449.29,12126.71,0.0,0.0,3661.07,2755.43,6856.0,9944.0,,2117.0
2025-11-23,14905.0,,2481.0,7647.74,9419.41,0.0,0.0,1482.82,1150.4,4908.0,7389.0,,1118.0
2025-11-24,4050.0,8511.0,1122.0,15503.61,22173.66,0.0,0.0,8961.7,6258.14,11799.0,16073.0,,6629.0
2025-11-25,7864.0,,1513.0,14947.29,21083.6,0.0,0.0,9637.94,6786.34,11717.0,16175.0,,6753.0
2025-11-26,11862.0,10460.0,189.0,15066.42,21439.51,0.0,0.0,9485.99,6687.3,12404.0,16825.0,,7048.0
2025-11-27,17665.0,9750.0,752.0,14497.94,21395.59,0.0,0.0,9500.69,6410.95,11955.0,16232.0,,7027.0
2025-11-28,7218.0,,1357.0,13630.28,19406.8,0.0,0.0,9064.78,6374.95,10248.0,14161.0,,5827.0
2025-11-29,5974.0,8407.0,3028.0,9103.76,11477.86,0.0,0.0,3488.98,2637.62,6606.0,9791.0,,2122.0
2025-11-30,4636.0,,4036.0,6819.29,8331.9,0.0,0.0,1343.52,1033.94,4709.0,7271.0,,1026.0
2025-12-01,8215.0,,821.0,15422.28,21587.27,0.0,0.0,8701.55,6118.51,10908.0,15153.0,,6004.0
2025-12-02,7836.0,,2912.0,14689.97,21676.93,0.0,0.0,9271.69,6604.4,11258.0,15441.0,,6197.0
2025-12-03,10357.0,9823.0,1669.0,14990.24,21897.48,0.0,0.0,9023.83,6388.29,11707.0,15896.0,,6742.0
2025-12-04,13399.0,5146.0,3200.0,14660.59,21503.32,0.0,0.0,9181.08,6349.7,11402.0,15822.0,,6640.0
2025-12-05,6291.0,,2872.0,13936.25,19895.61,0.0,0.0,9077.41,6305.27,11722.0,15964.0,,6338.0
2025-12-06,9052.0,,851.0,9243.2,11056.41,,,3521.98,2639.53,6424.0,9475.0,,2033.0
2025-12-07,9022.0,5495.0,1033.0,7458.22,9225.25,0.0,0.0,1305.19,999.88,4664.0,7202.0,,1066.0
2025-12-08,6163.0,,1603.0,14660.82,20986.0,0.0,0.0,8920.38,6248.92,11496.0,15665.0,,6371.0
2025-12-09,3800.0,,2125.0,14355.33,20514.25,0.0,0.0,9802.1,6856.01,11707.0,15952.0,,6746.0
2025-12-10,8392.0,,1721.0,14122.05,20554.73,0.0,0.0,9537.53,6396.24,11924.0,16234.0,,6897.0
2025-12-11,10561.0,13191.0,3567.0,14158.58,20936.67,0.0,0.0,9472.61,6696.71,12098.0,16382.0,,6987.0
2025-12-12,11600.0,4406.0,3779.0,13657.37,18909.63,0.0,0.0,9301.38,6500.68,12341.0,16751.0,,6891.0
2025-12-13,1567.0,7796.0,2790.0,9373.52,12068.75,0.0,0.0,3576.63,2671.72,6440.0,9589.0,,2121.0
2025-12-14,10039.0,4486.0,2933.0,7495.35,9450.93,0.0,0.0,1438.01,1101.07,4582.0,7010.0,,1018.0
2025-12-15,8632.0,,1690.0,14852.53,21501.58,0.0,0.0,9199.69,6348.77,11934.0,16172.0,,6666.0
2025-12-16,6812.0,,1729.0,14155.18,20851.4,0.0,0.0,9441.76,6601.15,12376.0,16773.0,,7102.0
2025-12-17,7994.0,6703.0,1354.0,14001.58,19986.14,0.0,0.0,9218.69,6444.28,12309.0,16503.0,,7237.0
2025-12-18,9626.0,11723.0,2629.0,13677.7,20181.18,0.0,0.0,9592.72,6713.75,12472.0,16794.0,,7415.0
2025-12-19,9895.0,,307.0,13951.92,20142.06,0.0,0.0,8979.32,6296.0,12441.0,16897.0,,7159.0
2025-12-20,9214.0,5064.0,1189.0,10144.38,13205.91,0.0,0.0,3423.84,2567.04,6435.0,9640.0,,2214.0
2025-12-21,7151.0,14396.0,700.0,7561.53,9901.48,0.0,0.0,1360.11,1055.4,4522.0,6932.0,,1121.0
2025-12-22,13228.0,,2171.0,15449.43,22327.47,0.0,0.0,9159.35,6200.92,12317.0,16525.0,,7104.0
2025-12-23,3530.0,3362.0,1335.0,13871.1,20514.92,0.0,0.0,9623.42,6706.54,12855.0,17167.0,,7458.0
2025-12-24,13235.0,8407.0,1937.0,11745.05,16753.16,0.0,0.0,9005.3,6303.39,12518.0,16838.0,,7089.0
2025-12-25,14697.0,,5030.0,11113.96,14673.99,0.0,0.0,3224.75,2503.46,5196.0,8197.0,,1758.0
2025-12-26,7045.0,,2682.0,12146.6,19169.17,0.0,0.0,8108.15,5674.8,11006.0,15115.0,,5994.0
2025-12-27,10040.0,8293.0,1353.0,8961.43,11676.86,0.0,0.0,3547.5,2596.37,5992.0,8987.0,,2021.0
2025-12-28,9157.0,,1615.0,7141.57,8699.94,0.0,0.0,1329.58,1012.85,4507.0,6869.0,,1067.0
2025-12-29,6684.0,,2390.0,13487.27,19092.79,0.0,0.0,8849.45,5139.9,11720.0,15911.0,,6609.0
2025-12-30,8306.0,,561.0,14568.92,20877.61,0.0,0.0,9088.86,6343.98,11626.0,15503.0,,6614.0
2025-12-31,8461.0,7446.0,1206.0,11000.2,15487.51,0.0,0.0,7247.9,5021.57,10716.0,14583.0,,5568.0
2026-01-01,,,,6830.47,8865.19,0.0,0.0,1582.59,1244.25,4339.0,7263.0,,979.0
2026-01-02,,,,12406.41,17471.13,0.0,0.0,6620.64,4731.97,8718.0,12054.0,,4906.0
2026-01-03,,,,10747.95,13164.06,0.0,0.0,2920.95,2200.83,5346.0,8154.0,,1928.0
2026-01-04,,,,7273.74,9214.36,0.0,0.0,1268.14,973.06,4115.0,6276.0,,1032.0
2026-01-05,,,,15025.44,21460.19,0.0,0.0,8260.18,5810.08,10747.0,14619.0,,6209.0
2026-01-06,,,,14319.19,21213.37,0.0,0.0,9135.54,6397.45,11297.0,15351.0,,6802.0
2026-01-07,,,,14642.95,21346.99,0.0,0.0,9043.48,6378.6,11034.0,15039.0,,6675.0
2026-01-08,,,,14379.33,21206.25,0.0,0.0,8994.29,6250.83,11308.0,15272.0,,7010.0
2026-01-09,,,,12268.78,17781.03,0.0,0.0,8796.62,6184.78,11658.0,15634.0,,6810.0
2026-01-10,,,,9961.64,12795.57,0.0,0.0,3503.47,2661.14,5389.0,8045.0,,1875.0
2026-01-11,,,,7067.56,8465.61,0.0,0.0,1236.96,968.03,3852.0,5846.0,,899.0
2026-01-12,,,,14917.16,21308.51,0.0,0.0,8279.69,5886.08,10722.0,14507.0,,6284.0
2026-01-13,,,,14439.4,20796.73,0.0,0.0,8904.95,5152.74,11022.0,14865.0,,6515.0
2026-01-14,,,,14245.05,20217.1,0.0,0.0,8356.89,3826.48,10928.0,14973.0,,6594.0
2026-01-15,,,,14932.94,21830.34,0.0,0.0,9459.27,4429.41,11228.0,15300.0,,6888.0
2026-01-16,,,,12968.73,18693.84,0.0,0.0,9152.74,4169.88,11398.0,15415.0,,6600.0
2026-01-17,,,,10707.53,13657.91,0.0,0.0,3442.07,1726.24,5699.0,8647.0,,2070.0
2026-01-18,,,,6956.44,8627.04,0.0,0.0,1408.23,742.5,4147.0,6432.0,,994.0
2026-01-19,,,,14618.3,21473.48,0.0,0.0,8711.51,4019.69,11059.0,14883.0,,6572.0
2026-01-20,,,,14880.77,21471.48,0.0,0.0,9003.63,4411.56,11274.0,15183.0,,6824.0
2026-01-21,,,,14033.2,19959.72,0.0,0.0,8676.51,4112.9,11209.0,15114.0,,6964.0
2026-01-22,,,,13599.56,19805.48,0.0,0.0,8727.98,4211.52,10797.0,14743.0,,6866.0
2026-01-23,,,,13152.74,18829.32,0.0,0.0,8833.9,4231.96,11070.0,15012.0,,6589.0
2026-01-24,,,,9681.34,12364.58,0.0,0.0,3531.08,1858.55,5287.0,7970.0,,2075.0
2026-01-25,,,,5795.11,7237.48,0.0,0.0,1357.7,708.01,3935.0,5990.0,,991.0
2026-01-26,,,,13938.8,20969.01,0.0,0.0,8522.78,3978.77,10513.0,14483.0,,6693.0
2026-01-27,,,,15531.46,22382.8,0.0,0.0,9479.09,4587.4,11201.0,15149.0,,6947.0
2026-01-28,,,,14514.41,20785.51,0.0,0.0,9407.92,4428.14,11074.0,14910.0,,6994.0
2026-01-29,,,,15328.4,22240.62,0.0,0.0,9123.12,4485.33,10946.0,14883.0,,6797.0
2026-01-30,,,,13005.45,19616.71,0.0,0.0,9042.89,3600.92,10884.0,14932.0,,6474.0
2026-01-31,,,,8339.17,10876.95,0.0,0.0,3565.51,1775.67,5476.0,8166.0,,2003.0
2026-02-01,,,,7590.5,9511.62,0.0,0.0,1352.16,669.74,3969.0,6108.0,,953.0
2026-02-02,,,,14876.65,21483.66,0.0,0.0,8560.15,3940.23,10243.0,14101.0,,6330.0
2026-02-03,,,,13868.61,20457.31,0.0,0.0,9522.37,4307.71,10618.0,14582.0,,6614.0
2026-02-04,,,,14978.07,21854.82,0.0,0.0,9547.33,4560.39,11006.0,14943.0,,6734.0
2026-02-05,,,,14529.67,21224.7,0.0,0.0,9077.71,4136.89,11420.0,15427.0,,7007.0
2026-02-06,,,,14088.22,20048.74,0.0,0.0,9053.91,4134.62,11237.0,15165.0,,6629.0
2026-02-07,,,,9810.71,12836.11,0.0,0.0,3693.5,1868.88,5349.0,7993.0,,2019.0
2026-02-08,,,,7250.43,9028.83,0.0,0.0,1499.14,798.59,3673.0,5535.0,,952.0
2026-02-09,,,,15095.64,23438.75,0.0,0.0,9162.8,4199.82,11031.0,14890.0,,6606.0
2026-02-10,,,,14649.56,24108.55,,,9733.88,4183.57,11841.0,15796.0,,7239.0
2026-02-11,,,,15141.33,23805.57,0.0,0.0,10110.55,4663.94,12335.0,16449.0,,7540.0
2026-02-12,,,,15171.35,23998.27,0.0,0.0,10611.12,4864.61,12558.0,16798.0,,7849.0
2026-02-13,,,,14319.89,22193.43,0.0,0.0,9220.3,4182.22,12094.0,16128.0,,7214.0
2026-02-14,,,,8309.66,12153.79,0.0,0.0,3447.18,1777.83,6299.0,9249.0,,2239.0
2026-02-15,,,,2304.5,3194.57,0.0,0.0,1091.83,558.99,5494.0,8670.0,,1035.0
2026-02-16,,,,2365.11,3147.49,0.0,0.0,1274.39,678.15,166.0,248.0,,40.0
2026-02-17,,,,1259.58,1535.07,0.0,0.0,382.52,200.93,,,,
2026-02-18,,,,7066.86,9714.96,0.0,0.0,1559.11,812.49,5667.0,8390.0,,1195.0
2026-02-19,,,,13380.17,20843.62,0.0,0.0,7401.65,3636.66,9768.0,13223.0,,5804.0
2026-02-20,,,,13695.9,21354.8,0.0,0.0,9027.66,4377.61,11180.0,15152.0,,7034.0
2026-02-21,,,,9881.33,13880.77,0.0,0.0,4139.1,2196.5,6228.0,8834.0,,2557.0
2026-02-22,,,,8843.16,11867.24,0.0,0.0,1401.77,783.3,4057.0,6071.0,,1159.0
2026-02-23,,,,15966.5,24466.68,0.0,0.0,9323.98,4621.18,10984.0,14993.0,,6702.0
2026-02-24,,,,13467.77,20195.85,0.0,0.0,9354.71,4572.88,10961.0,14740.0,,6749.0
2026-02-25,,,,14659.39,21279.55,0.0,0.0,9270.57,4315.43,11128.0,15047.0,,6853.0
2026-02-26,,,,14015.45,22168.57,0.0,0.0,10056.62,4711.19,12021.0,16105.0,,7697.0
2026-02-27,,,,12270.81,17769.34,0.0,0.0,9093.4,4269.68,11535.0,15522.0,,7032.0
2026-02-28,,,,10064.3,13290.73,0.0,0.0,3961.63,2043.37,6328.0,9228.0,,2679.0
2026-03-01,,,,1010.0,1337.9,0.0,0.0,1134.72,613.03,4323.0,6655.0,,967.0
2026-03-02,,,,2008.44,2728.35,0.0,0.0,2822.82,1345.69,4764.0,6944.0,,1641.0
2026-03-03,,,,3749.86,5593.49,0.0,0.0,8614.84,3890.68,10669.0,14594.0,,6503.0
2026-03-04,,,,3960.42,5870.84,0.0,0.0,9315.19,4257.82,11434.0,15459.0,,7105.0
2026-03-05,,,,4117.38,6095.12,0.0,0.0,9591.14,4373.44,11273.0,15380.0,,7123.0
2026-03-06,,,,3792.38,5579.51,0.0,0.0,9027.05,4110.96,10763.0,14721.0,,6599.0
2026-03-07,,,,2374.18,3175.7,0.0,0.0,3650.43,1875.3,5298.0,7894.0,,2061.0
2026-03-08,,,,1051.22,1402.35,0.0,0.0,1436.16,790.28,3748.0,5826.0,,1002.0
2026-03-09,,,,3859.45,5909.28,0.0,0.0,8922.95,3977.53,10687.0,14529.0,,6423.0
2026-03-10,,,,3922.39,6414.23,0.0,0.0,9812.07,4496.0,11353.0,15274.0,,6900.0
2026-03-11,,,,3830.54,6345.39,0.0,0.0,9192.46,4321.33,11356.0,15242.0,,6968.0
2026-03-12,,,,3859.77,6324.75,0.0,0.0,9222.74,4313.69,11374.0,15525.0,,7342.0
2026-03-13,,,,4130.86,6055.82,,,9256.91,3844.75,11601.0,15533.0,,7014.0
2026-03-14,,,,2278.83,3291.21,0.0,0.0,3620.45,1833.72,5826.0,8620.0,,2372.0
2026-03-15,,,,1057.86,1549.9,0.0,0.0,1466.93,749.09,4026.0,6064.0,,985.0
2026-03-16,,,,3747.45,5891.1,0.0,0.0,7979.77,3569.57,9562.0,13134.0,,5921.0
2026-03-17,,,,3916.28,6357.46,0.0,0.0,9379.31,4273.17,11424.0,15368.0,,7094.0
2026-03-18,,,,3367.32,5403.66,0.0,0.0,8809.63,4192.82,11005.0,14761.0,,7046.0
2026-03-19,,,,4094.42,6842.96,0.0,0.0,9605.6,4552.48,11616.0,15622.0,,7614.0
2026-03-20,,,,4248.46,6799.29,0.0,0.0,9104.9,4281.52,11796.0,15875.0,,7238.0
2026-03-21,,,,2361.35,3423.32,0.0,0.0,3761.27,1961.03,5978.0,8773.0,,2227.0
2026-03-22,,,,1084.26,1637.52,0.0,0.0,1394.32,756.41,4175.0,6292.0,,985.0
2026-03-23,,,,4010.13,6515.39,0.0,0.0,8902.37,4245.91,10818.0,14539.0,,6603.0
2026-03-24,,,,3896.22,6409.73,0.0,0.0,9596.58,4623.88,11538.0,15468.0,,7279.0
2026-03-25,,,,3617.81,6281.76,0.0,0.0,9300.57,4612.19,11299.0,15370.0,,7219.0
2026-03-26,,,,3818.99,6325.69,0.0,0.0,9667.15,4541.26,11399.0,15573.0,,7364.0
2026-03-27,,,,4096.78,6696.55,0.0,0.0,9425.61,4341.47,11529.0,15688.0,,6908.0
2026-03-28,,,,2259.65,3308.07,0.0,0.0,3544.63,1777.86,6351.0,9268.0,,2242.0
2026-03-29,,,,1041.06,1457.87,0.0,0.0,1416.64,726.2,4523.0,6722.0,,961.0
2026-03-30,,,,3734.79,6076.29,0.0,0.0,8515.17,4128.04,10546.0,14232.0,,6219.0
2026-03-31,,,,3605.36,5709.19,0.0,0.0,8975.65,4317.38,10756.0,14556.0,,6674.0
2026-04-01,,,,3515.07,6074.81,0.0,0.0,9048.32,4232.45,10714.0,14752.0,,6676.0
2026-04-02,,,,4074.34,6757.95,0.0,0.0,9168.36,4358.44,10843.0,14848.0,,6716.0
2026-04-03,,,,4056.52,6529.21,0.0,0.0,8957.16,4181.77,11264.0,15302.0,,6658.0
2026-04-04,,,,1668.09,2423.96,0.0,0.0,3056.75,1657.02,5066.0,7530.0,,1688.0
2026-04-05,,,,1112.23,1584.78,0.0,0.0,1296.88,684.62,4283.0,6419.0,,998.0
2026-04-06,,,,3646.24,5993.26,0.0,0.0,8536.19,4204.15,10475.0,14252.0,,6282.0
2026-04-07,,,,3945.21,6512.27,0.0,0.0,9227.39,3741.67,11147.0,15129.0,,6857.0
2026-04-08,,,,4088.91,6651.33,0.0,0.0,9430.43,4096.0,11332.0,15306.0,,7048.0
2026-04-09,,,,2683.33,4613.94,0.0,0.0,8471.5,3853.75,10205.0,13801.0,,6466.0
2026-04-10,,,,3880.28,6002.27,0.0,0.0,9009.94,4177.05,11306.0,15265.0,,6731.0
2026-04-11,,,,2205.04,3306.38,0.0,0.0,3460.7,1707.06,5658.0,8476.0,,1989.0
2026-04-12,,,,1114.4,1660.2,0.0,0.0,1478.32,768.45,4302.0,6501.0,,953.0
2026-04-13,,,,3795.54,6379.6,0.0,0.0,8323.98,3790.83,10827.0,14714.0,,6578.0
2026-04-14,,,,3663.3,6478.4,0.0,0.0,9521.1,4403.44,11381.0,15388.0,,7069.0
2026-04-15,,,,3845.53,6559.25,0.0,0.0,9321.95,4301.52,11405.0,15499.0,,7166.0
2026-04-16,,,,3997.97,6691.82,0.0,0.0,9433.15,4449.51,11519.0,15501.0,,7199.0
2026-04-17,,,,3676.5,6173.39,0.0,0.0,8711.32,3982.16,11318.0,15171.0,,6717.0
2026-04-18,,,,2029.38,2793.44,0.0,0.0,3168.04,1590.82,5893.0,8763.0,,2292.0
2026-04-19,,,,1020.98,1494.48,0.0,0.0,1480.58,769.13,4350.0,6700.0,,1040.0
2026-04-20,,,,3874.68,6239.37,0.0,0.0,8860.59,3998.47,10908.0,14929.0,,6799.0
2026-04-21,,,,3815.66,6447.05,0.0,0.0,9399.33,4422.29,11523.0,15490.0,,7037.0
2026-04-22,,,,3701.44,6612.54,0.0,0.0,9729.59,4548.1,11519.0,15322.0,,7064.0
2026-04-23,,,,3733.94,6368.9,0.0,0.0,9208.26,4306.66,11161.0,15273.0,,7396.0
2026-04-24,,,,3954.43,6546.26,0.0,0.0,8988.4,4127.17,11565.0,15649.0,,7027.0
2026-04-25,,,,2361.01,3332.45,,,3434.88,1527.48,5923.0,8812.0,,2099.0
2026-04-26,,,,1183.24,1693.23,0.0,0.0,1454.62,762.07,4282.0,6450.0,,990.0
2026-04-27,,,,3937.72,6609.19,0.0,0.0,9279.34,4247.85,11130.0,15132.0,,6887.0
2026-04-28,,,,4011.69,6947.53,0.0,0.0,9642.23,4395.85,11242.0,15393.0,,7093.0
2026-04-29,,,,3781.14,6803.44,0.0,0.0,9858.89,4688.35,11887.0,16021.0,,7590.0
2026-04-30,,,,3925.31,6466.9,0.0,0.0,9673.82,4744.74,11945.0,16121.0,,7294.0
2026-05-01,,,,2012.33,2989.82,0.0,0.0,3045.26,1649.13,6562.0,9399.0,,1696.0
2026-05-02,,,,1799.54,2693.2,0.0,0.0,2486.18,1286.99,5631.0,8192.0,,1549.0
2026-05-03,,,,1168.74,1422.06,0.0,0.0,1211.85,655.66,4081.0,5990.0,,955.0
2026-05-04,,,,3853.69,6183.85,0.0,0.0,7489.16,3482.75,9562.0,13500.0,,5937.0
2026-05-05,,,,2113.58,3268.72,0.0,0.0,3118.78,1673.93,5560.0,8356.0,,1927.0
2026-05-06,,,,3565.57,6587.1,0.0,0.0,9235.39,4356.98,11192.0,15267.0,,6999.0
2026-05-07,,,,3732.04,6790.19,0.0,0.0,10038.34,4917.38,11542.0,15455.0,,7271.0
2026-05-08,,,,3766.92,6700.74,0.0,0.0,9114.13,4368.06,11481.0,15492.0,,6791.0
2026-05-09,,,,2293.45,3406.39,0.0,0.0,3522.91,1806.56,6053.0,8923.0,,2162.0
2026-05-10,,,,1102.11,1658.22,0.0,0.0,1396.9,760.37,4304.0,6399.0,,918.0
2026-05-11,,,,3882.81,6485.45,0.0,0.0,9098.73,4148.95,11062.0,14905.0,,6773.0
2026-05-12,,,,3506.82,6127.7,0.0,0.0,9331.93,4376.86,11177.0,15052.0,,7126.0
2026-05-13,,,,3788.87,6364.26,0.0,0.0,9605.23,4483.81,11790.0,15706.0,,7415.0
2026-05-14,,,,3811.52,6448.02,0.0,0.0,9334.08,3957.1,11514.0,15508.0,,7394.0
2026-05-15,,,,3908.3,6558.81,0.0,0.0,9209.38,3575.69,11540.0,15544.0,,7091.0
2026-05-16,,,,2190.34,3269.2,0.0,0.0,3429.92,1798.78,5951.0,8889.0,,2309.0
2026-05-17,,,,1168.72,1695.14,0.0,0.0,1478.88,787.67,4154.0,6192.0,,988.0
2026-05-18,,,,3931.17,6515.17,0.0,0.0,8811.55,4224.13,10964.0,14913.0,,6817.0
2026-05-19,,,,3988.65,6823.18,0.0,0.0,9425.32,4779.46,11396.0,15571.0,,7207.0
2026-05-20,,,,3112.94,4748.43,0.0,0.0,9026.73,4554.84,10708.0,14282.0,,6837.0
2026-05-21,,,,2882.01,4799.41,0.0,0.0,9010.83,4406.86,11130.0,15003.0,,7143.0
2026-05-22,,,,3999.73,6603.81,0.0,0.0,9102.73,4311.59,11971.0,16041.0,,7324.0
2026-05-23,,,,2440.18,3680.47,0.0,0.0,3966.9,2043.52,6584.0,9724.0,,2844.0
2026-05-24,,,,860.83,1344.03,0.0,0.0,1177.18,623.74,4763.0,7300.0,,930.0
2026-05-25,,,,2400.6,3697.62,0.0,0.0,3825.81,1978.56,5985.0,8780.0,,2356.0
2026-05-26,,,,1947.35,3460.73,0.0,0.0,4676.8,2305.93,11191.0,15214.0,,7069.0
2026-05-27,,,,2994.27,4925.56,0.0,0.0,8735.25,4460.69,11235.0,14928.0,,6986.0
2026-05-28,,,,3811.37,6510.44,0.0,0.0,10218.54,4951.07,12300.0,16345.0,,7750.0
2026-05-29,,,,3987.59,6775.09,0.0,0.0,9537.25,4726.28,12140.0,16273.0,,7313.0
2026-05-30,,,,2112.42,3221.79,0.0,0.0,3737.52,1936.72,5980.0,9027.0,,2431.0
2026-05-31,,,,1041.35,1562.98,0.0,0.0,1459.98,770.71,4185.0,6416.0,,996.0
2026-06-01,,,,12821.16,22356.98,0.0,0.0,8824.99,3975.86,10536.0,14526.0,,6616.0
2026-06-02,,,,10311.13,15963.94,0.0,0.0,8470.97,4075.19,10315.0,14015.0,,6387.0
2026-06-03,,,,8598.83,14150.85,0.0,0.0,3833.5,2047.27,5057.0,7711.0,,1766.0
2026-06-04,,,,11598.69,20084.63,0.0,0.0,9612.51,4396.31,11338.0,15483.0,,7291.0
2026-06-05,,,,12479.42,20838.16,0.0,0.0,9530.64,4381.18,11753.0,16008.0,,7177.0
2026-06-06,,,,7888.78,12568.49,0.0,0.0,2904.4,1557.09,5995.0,9174.0,,2168.0
2026-06-07,,,,8592.08,12995.87,0.0,0.0,1458.39,785.97,3995.0,5988.0,,921.0
2026-06-08,,,,12587.08,21192.47,0.0,0.0,8777.53,4399.1,11092.0,14988.0,,6914.0
2026-06-09,,,,11919.27,20612.35,0.0,0.0,9439.48,5841.72,11591.0,15621.0,,7071.0
2026-06-10,,,,12211.37,21465.18,0.0,0.0,9529.04,6751.88,11667.0,15707.0,,7254.0
2026-06-11,,,,12379.06,21294.59,0.0,0.0,9640.96,6826.89,11764.0,15816.0,,7395.0
2026-06-12,,,,11600.53,19500.46,0.0,0.0,9159.22,6556.71,11662.0,15786.0,,7017.0
2026-06-13,,,,8610.09,12957.86,0.0,0.0,3952.26,3001.16,6044.0,8995.0,,2321.0
2026-06-14,,,,6670.3,9979.28,0.0,0.0,1592.47,1250.54,4232.0,6431.0,,977.0
2026-06-15,,,,13294.22,22263.89,0.0,0.0,9248.89,6476.38,10972.0,14908.0,,6846.0
2026-06-16,,,,12712.13,22119.86,0.0,0.0,9976.13,7020.52,11233.0,15320.0,,6979.0
2026-06-17,,,,12348.41,21911.5,0.0,0.0,9427.06,6754.72,11046.0,15102.0,,6809.0
2026-06-18,,,,12784.5,21561.9,0.0,0.0,9430.71,6773.18,11344.0,15427.0,,7195.0
2026-06-19,,,,11057.81,18322.94,0.0,0.0,8866.79,6432.07,11037.0,15113.0,,6813.0
